Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : GUEPPI
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,TENIENTE MANUEL CLAVERO
Latitud :,0°7'1.92'',Longitud :,75°15'1.08'',Altitud :,199 msnm.
Tipo :,EMA - Meteorológica,Código :,101004
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/02/11,21:00,23.9,S/D,S/D,S/D,S/D
2024/02/11,22:00,24.1,0.0,96,295,0.4
2024/02/11,23:00,24.2,0.0,96,333,0.4
2024/02/12,00:00,24.3,0.0,97,213,0.5
2024/02/12,01:00,24.1,0.0,97,180,0.4
2024/02/12,02:00,23.9,0.0,97,158,0.9
2024/02/12,03:00,24.0,0.0,97,194,0.4
2024/02/12,04:00,24.0,0.0,97,258,0.7
2024/02/12,05:00,24.0,0.0,97,264,0.3
2024/02/12,06:00,23.9,0.0,98,252,0.3
2024/02/12,07:00,24.0,0.0,98,221,0.1
2024/02/12,08:00,24.6,0.0,97,275,0.0
2024/02/12,09:00,25.1,0.0,96,281,0.6
2024/02/12,10:00,25.6,0.0,95,268,0.7
2024/02/12,11:00,26.5,0.0,91,303,1.2
2024/02/12,12:00,27.7,0.0,88,309,0.9
2024/02/12,13:00,29.3,0.0,84,324,0.8
2024/02/12,14:00,29.9,0.0,81,6,1.1
2024/02/12,15:00,31.0,0.0,76,32,1.5
2024/02/12,16:00,31.7,0.0,72,34,2.1
2024/02/12,17:00,30.2,0.0,73,22,0.9
2024/02/12,18:00,28.5,2.3,78,351,0.5
2024/02/12,19:00,26.4,0.3,87,253,0.2
2024/02/12,20:00,S/D,S/D,S/D,S/D,S/D
2024/02/12,22:00,26.0,0.0,93,S/D,0.0
2024/02/12,23:00,25.7,0.0,94,S/D,0.0
2024/02/13,00:00,25.3,0.0,95,S/D,0.0
2024/02/13,01:00,25.0,0.0,95,166,0.7
2024/02/13,02:00,24.9,0.0,96,205,0.3
2024/02/13,03:00,24.8,0.0,96,188,0.3
2024/02/13,04:00,24.6,0.0,96,S/D,0.0
2024/02/13,05:00,24.5,0.0,96,S/D,0.0
2024/02/13,06:00,24.3,0.0,97,S/D,0.0
2024/02/13,07:00,24.3,0.0,97,S/D,0.0
2024/02/13,08:00,24.6,0.1,97,S/D,0.0
2024/02/13,09:00,25.6,0.0,94,145,0.7
2024/02/13,10:00,27.2,0.0,90,103,1.2
2024/02/13,11:00,29.3,0.0,85,88,1.1
2024/02/13,12:00,30.3,0.0,80,45,1.6
2024/02/13,13:00,30.7,0.0,74,39,2.4
2024/02/13,14:00,31.2,0.0,71,44,1.8
2024/02/13,15:00,30.9,0.1,70,76,1.3
2024/02/13,16:00,27.6,1.2,77,115,2.1
2024/02/13,17:00,27.5,0.0,82,184,0.7
2024/02/13,18:00,27.0,0.0,86,234,0.1
2024/02/13,19:00,26.2,0.0,89,199,0.3
2024/02/13,20:00,25.6,0.0,90,178,0.1
2024/02/13,21:00,25.4,0.0,90,178,0.3
2024/02/13,22:00,25.3,0.0,91,S/D,0.0
2024/02/13,23:00,25.1,0.0,92,224,0.1
2024/02/14,00:00,25.0,0.0,93,230,0.2
2024/02/14,01:00,24.8,0.0,93,217,0.6
2024/02/14,02:00,24.7,0.5,94,230,0.6
2024/02/14,03:00,24.5,0.1,94,206,0.3
2024/02/14,04:00,24.3,0.0,95,S/D,0.0
2024/02/14,05:00,24.2,0.0,95,130,0.0
2024/02/14,06:00,24.1,0.0,96,S/D,0.0
2024/02/14,07:00,24.2,0.0,96,138,0.1
2024/02/14,08:00,24.6,0.0,95,162,0.6
2024/02/14,09:00,25.3,0.0,94,184,1.5
2024/02/14,10:00,25.8,0.0,92,160,1.3
2024/02/14,11:00,26.2,0.0,90,138,1.5
2024/02/14,12:00,26.6,0.0,88,127,1.0
2024/02/14,13:00,27.4,0.0,86,124,1.2
2024/02/14,14:00,28.3,0.0,83,90,0.8
2024/02/14,15:00,27.6,0.3,84,75,1.0
2024/02/14,16:00,28.1,0.0,83,30,0.3
2024/02/14,17:00,28.0,0.0,81,87,0.3
2024/02/14,18:00,27.3,0.0,83,139,0.1
2024/02/14,19:00,26.0,0.0,89,195,0.2
2024/02/14,20:00,25.4,0.0,91,247,0.6
2024/02/14,21:00,25.4,0.0,92,255,1.0
2024/02/14,22:00,25.0,0.0,93,243,1.1
2024/02/14,23:00,24.5,0.0,94,229,1.0
2024/02/15,00:00,24.3,0.0,94,251,1.2
2024/02/15,01:00,24.2,0.0,94,246,0.5
2024/02/15,02:00,24.2,0.2,94,138,0.7
2024/02/15,03:00,23.3,4.6,95,129,1.7
2024/02/15,04:00,22.9,0.9,96,232,0.6
2024/02/15,05:00,22.9,0.1,96,242,0.3
2024/02/15,06:00,22.9,0.0,97,216,0.2
2024/02/15,07:00,22.8,0.0,97,176,0.4
2024/02/15,08:00,23.2,0.0,97,188,1.0
2024/02/15,09:00,24.0,0.0,95,248,0.5
2024/02/15,10:00,24.8,0.0,93,261,0.6
2024/02/15,11:00,25.7,0.0,91,306,1.3
2024/02/15,12:00,26.7,0.0,88,308,1.2
2024/02/15,13:00,27.6,0.0,85,286,1.1
2024/02/15,14:00,27.8,0.0,83,337,0.6
2024/02/15,15:00,27.0,0.4,86,186,0.7
2024/02/15,16:00,25.8,0.0,89,226,0.5
2024/02/15,17:00,26.6,0.0,88,306,0.6
2024/02/15,18:00,26.6,0.0,88,271,0.1
